N,spins_per_layer,beta,kappa,log_Z,overlap_per_site,overlap_response_to_kappa_per_site,intralayer_interaction_energy_per_spin,evaluation
35,16,0.2,0.0475,23.524009994397957,0.053668028601465384,1.1274763166022626,-0.35321684161671063,Numerical finite sums from exact integer counts.
35,16,0.2,0.05,23.526213083033024,0.0564862429980303,1.1270919475013708,-0.35330909024468565,Numerical finite sums from exact integer counts.
35,16,0.2,0.0525,23.528528880700314,0.05930347208569238,1.1266880745136345,-0.3534060307717938,Numerical finite sums from exact integer counts.
35,16,0.2,0.055,23.530957347012777,0.06211966714310128,1.1262647285784084,-0.3535076574016962,Numerical finite sums from exact integer counts.
35,16,0.2,0.0575,23.53349843963609,0.06493477952809477,1.1258219421047007,-0.3536139640610479,Numerical finite sums from exact integer counts.
35,16,0.2,0.06,23.536152114291895,0.0677487606813632,1.1253597489655767,-0.3537249444003105,Numerical finite sums from exact integer counts.
35,16,0.2,0.0625,23.538918324761166,0.07056156213010394,1.1248781844923164,-0.353840591794602,Numerical finite sums from exact integer counts.
35,16,0.2,0.065,23.541797022887767,0.07337313549165908,1.1243772854683256,-0.35396089934458425,Numerical finite sums from exact integer counts.
35,16,0.2,0.0675,23.544788158582108,0.07618343247713773,1.1238570901228033,-0.3540858598773829,Numerical finite sums from exact integer counts.
35,16,0.2,0.07,23.547891679824993,0.07899240489502245,1.1233176381241703,-0.35421546594754594,Numerical finite sums from exact integer counts.
35,16,0.2,0.0725,23.551107532671555,0.08180000465475849,1.1227589705732557,-0.3543497098380371,Numerical finite sums from exact integer counts.
35,16,0.2,0.075,23.5544356612554,0.08460618377032746,1.1221811299962472,-0.35448858356126295,Numerical finite sums from exact integer counts.
35,16,0.2,0.0775,23.55787600779284,0.08741089436379916,1.1215841603374095,-0.3546320788601371,Numerical finite sums from exact integer counts.
35,16,0.2,0.08,23.561428512587277,0.09021408866886979,1.1209681069515667,-0.35478018720917714,Numerical finite sums from exact integer counts.
35,16,0.2,0.0825,23.56509311403377,0.09301571903437707,1.120333016596352,-0.3549328998156377,Numerical finite sums from exact integer counts.
35,16,0.2,0.085,23.568869748623676,0.09581573792779902,1.1196789374242346,-0.3550902076206763,Numerical finite sums from exact integer counts.
35,16,0.2,0.08750000000000001,23.572758350949503,0.09861409793872855,1.1190059189743187,-0.35525210130055374,Numerical finite sums from exact integer counts.
35,16,0.2,0.09,23.57675885370982,0.10141075178233183,1.1183140121639168,-0.355418571267868,Numerical finite sums from exact integer counts.
35,16,0.2,0.0925,23.580871187714386,0.10420565230278227,1.1176032692799072,-0.35558960767282227,Numerical finite sums from exact integer counts.
